CALLE;NUMERO;M2;DOLARES;U_S_M2;PISO;AMBIENTES;DORMITORIO;ANTIGUEDAD;A_ESTRENAR;FRENTE_Y_CONTRA;EDIFICACION;BAUL;COCHERA;BANIOS;LAVADERO;DEPENDENCIA;TERRAZA;OBS1;FUENTE;DIRECCION;NOMB_CA_CO;AV_SCORE;AV_SIDE;BARRIOS;COMUNA;AREA;ZONA
        ARENALES;3800;63;169000;2682,5;;2;2;;;;;SI;;2;;;;;ARGENPROP.COM/PALERMO;3800 ARENALES;ARENALES;100;L;PALERMO;14;15.773.573.191;2
        ARENALES;3800;80;160000;2000;PB;2;1;70;;CONTRAFRENTE;;;;1;SI;SI;PATIO;;ARGENPROP.COM/PALERMO;3800 ARENALES;ARENALES;100;L;PALERMO;14;15.773.573.191;2
        ARENALES;3800;85;280000;3294,1;6;3;2;41;;FRENTE;;SI;SI;1;;;BALCON;;ARGENPROP.COM/PALERMO;3800 ARENALES;ARENALES;100;L;PALERMO;14;15.773.573.191;2
        ARENALES;3800;86;280000;3255,8;6;2;2;35;;FRENTE;;SI;;1;SI;;BALCON;;ARGENPROP.COM/PALERMO;3800 ARENALES;ARENALES;100;L;PALERMO;14;15.773.573.191;2
        ARENALES;3800;93;274000;2946,2;;3;2;35;;FRENTE;;SI;SI;1;;;BALCON;;ARGENPROP.COM/PALERMO;3800 ARENALES;ARENALES;100;L;PALERMO;14;15.773.573.191;2
        ARENALES;3800;127;420000;3307,1;3;2;2;100;;FRENTE;;;;2;;SI;;;ARGENPROP.COM/PALERMO;3800 ARENALES;ARENALES;100;L;PALERMO;14;15.773.573.191;2
        ARENALES;3800;169;430000;2544,4;;4;3;30;;FRENTE;;SI;SI;2;SI;SI;TERRAZA;;ZONAPROP/BARRIO NORTE;3800 ARENALES;ARENALES;100;L;PALERMO;14;15.773.573.191;2
        AREVALO;1300;86;168000;1953,5;3;3;2;;A ESTRENAR;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/PALERMO;1300 AREVALO;AREVALO;37;;PALERMO;14;15.773.573.191;2
        AREVALO;1600;73;220000;3013,7;;4;3;15;;FRENTE;;;SI;1;SI;;BALCON;;ARGENPROP.COM/PALERMO;1600 AREVALO;AREVALO;100;L;PALERMO;14;15.773.573.191;2
        AREVALO;1700;30;120000;4000;;1;1;3;;;;;;1;;;;;ARGENPROP.COM/PALERMO;1700 AREVALO;AREVALO;100;L;PALERMO;14;15.773.573.191;2
        AREVALO;1900;90;216000;2400;PB;2;1;;A ESTRENAR;CONTRAFRENTE;;;;1;;;PATIO;;ARGENPROP.COM/PALERMO;1900 AREVALO;AREVALO;100;L;PALERMO;14;15.773.573.191;2
        AREVALO;2300;42;99000;2357,1;12;1;1;40;;LATERAL;;;;1;;;;;ARGENPROP.COM/PALERMO;2300 AREVALO;AREVALO;100;L;PALERMO;14;15.773.573.191;2
        AREVALO;2300;129;260000;2015,5;11;2;2;45;;FRENTE;;SI;SI;1;SI;SI;;;ARGENPROP.COM/PALERMO;2300 AREVALO;AREVALO;100;L;PALERMO;14;15.773.573.191;2
        AREVALO;2700;32;68000;2125;;1;1;35;;INTERNO;;;;1;;;;;ZONAPROP/BELGRANO;2700 AREVALO;AREVALO;37;;PALERMO;14;15.773.573.191;2
        AREVALO;2800;68;235000;3455,9;3;1;1;;;;;;;1;;;BALCON TERRAZA;;ARGENPROP.COM/PALERMO;2800 AREVALO;AREVALO;100;L;PALERMO;14;15.773.573.191;2
        AREVALO;2900;37;148000;4000;;0;0;;A ESTRENAR;FRENTE;;;SI;1;;;TERRAZA;;ARGENPROP.COM/PALERMO;2900 AREVALO;AREVALO;100;L;PALERMO;14;15.773.573.191;2
        AREVALO;3000;104;495000;4759,6;;2;1;;;FRENTE;;;SI;0;;;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;3000 AREVALO;AREVALO;100;L;PALERMO;14;15.773.573.191;2
        ARGERICH;500;76;118000;1552,6;;3;2;40;;CONTRAFRENTE;;;;0;SI;SI;BALCON;;ZONAPROP.COM_LINIERS;500 ARGERICH;ARGERICH;100;L;FLORES;7;8.594.550.061;3
        ARGERICH;1400;65;135000;2076,9;;0;0;;;;;;;0;;;;;ZONAPROP.COM_VILLA SANTA RITA;1400 ARGERICH;ARGERICH;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        ARGERICH;1600;40;74500;1862,5;;2;1;2;;FRENTE;;;;0;;;BALCON;;ZONAPROP.COM_VILLA SANTA RITA;1600 ARGERICH;ARGERICH;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        ARGERICH;1600;56;98000;1750;;3;2;2;;FRENTE;;;;0;;;PATIO;;ZONAPROP.COM_VILLA SANTA RITA;1600 ARGERICH;ARGERICH;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        ARGERICH;1700;47;85000;1808,5;;2;1;;A ESTRENAR;;;;;0;;;;;ZONAPROP.COM_VILLA DEL PARQUE;1700 ARGERICH;ARGERICH;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        ARGERICH;1700;98;145000;1479,6;;4;3;;;FRENTE;;;;0;SI;SI;BALCON;;ZONAPROP.COM_VILLA DEL PARQUE;1700 ARGERICH;ARGERICH;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        ARGERICH;1800;40;80000;2000;;2;1;;;FRENTE;;;;1;;;TERRAZA;;BUSCAINMUEBLE/AGRONOMIA;1800 ARGERICH;ARGERICH;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        ARGERICH;1800;50;80000;1600;PB;2;1;;;FRENTE;;;;1;;;PATIO;;ARGENPROP.COM/AGRONOMIA;1800 ARGERICH;ARGERICH;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        ARGERICH;1800;70;125000;1785,7;7;2;1;;A ESTRENAR;FRENTE;;;;1;SI;;;;ARGENPROP.COM/VILLADEVOTO;1800 ARGERICH;ARGERICH;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        ARGERICH;1900;153;225000;1470,6;;3;2;8;;FRENTE;SEMIPISO;SI;SI;0;SI;SI;TERRAZA;;ZONAPROP.COM_VILLA DEL PARQUE;1900 ARGERICH;ARGERICH;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        ARGERICH;3000;34;75596;2223,4;;1;0;;A ESTRENAR;CONTRAFRENTE;;;;0;;;BALCON;;ZONAPROP.COM_VILLA DEL PARQUE;3000 ARGERICH;ARGERICH;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        ARGERICH;3000;37;87403;2362,2;;1;0;;A ESTRENAR;;;;;0;;;;;ZONAPROP.COM_VILLA DEL PARQUE;3000 ARGERICH;ARGERICH;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        ARGERICH;3000;42;80000;1904,8;;2;1;;A ESTRENAR;;;SI;;0;SI;SI;TERRAZA;;ZONAPROP.COM_VILLA DEL PARQUE;3000 ARGERICH;ARGERICH;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        ARGERICH;3000;46;89705;1950,1;;2;1;;A ESTRENAR;CONTRAFRENTE;;SI;SI;0;SI;SI;PATIO;;ZONAPROP.COM_VILLA DEL PARQUE;3000 ARGERICH;ARGERICH;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        ARGERICH;3000;79;178000;2253,2;4;2;2;;A ESTRENAR;FRENTE;;;;2;SI;;BALCON;;ARGENPROP.COM/VILLADELPARQUE;3000 ARGERICH;ARGERICH;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        ARGERICH;3000;89;205000;2303,4;1;2;2;;A ESTRENAR;FRENTE;;;;2;;;BALCON;;ARGENPROP.COM/VILLADELPARQUE;3000 ARGERICH;ARGERICH;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        ARGERICH;3600;42;74500;1773,8;;2;2;30;;CONTRAFRENTE;POR ESCALERA;;;1;SI;;BALCON;;ARGENPROP.COM/VILLADEVOTO;3600 ARGERICH;ARGERICH;100;L;AGRONOMIA;15;2.122.760,91;3
        ARGERICH;3900;70;110000;1571,4;;2;1;4;A ESTRENAR;;;SI;;0;SI;SI;TERRAZA;;ZONAPROP.COM_VILLA DEL PARQUE;3900 ARGERICH;ARGERICH;100;L;AGRONOMIA;15;2.122.760,91;3
        ARGERICH;3900;80;110000;1375;;2;1;4;;FRENTE;;SI;;2;SI;;TERRAZA;;ZONAPROP.COM_VILLA PUEYRREDON;3900 ARGERICH;ARGERICH;100;L;AGRONOMIA;15;2.122.760,91;3
        ARGERICH;4500;38;110000;2894,7;6;1;1;2;;CONTRAFRENTE;SEMIPISO;;SI;1;SI;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;4500 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGERICH;4600;50;100000;2000;;2;1;20;;CONTRAFRENTE;;;SI;1;SI;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;4600 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGERICH;4800;47;120000;2553,2;;2;1;5;;FRENTE;;;SI;1;;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;4800 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGERICH;4800;58;129500;2232,8;1;3;2;14;;FRENTE;;;SI;1;SI;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;4800 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGERICH;4800;100;145000;1450;;2;1;;;FRENTE;;;SI;0;;;;;ZONAPROP.COM_VILLA PUEYRREDON;4800 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGERICH;5000;56;90000;1607,1;;2;1;;A ESTRENAR;;PENT HOUSE;;;1;;;;;ARGENPROP.COM/VILLAPUEYRREDON;5000 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGERICH;5000;84;139000;1654,8;;3;2;;A ESTRENAR;;DUPLEX;;;2;;;;;ARGENPROP.COM/VILLAPUEYRREDON;5000 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGERICH;5100;92;185000;2010,9;;2;1;10;;FRENTE;;;SI;0;SI;;PATIO;;ZONAPROP.COM_VILLA PUEYRREDON;5100 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGERICH;5300;85;160000;1882,4;;3;2;;;;DUPLEX;;;0;SI;;TERRAZA;;ZONAPROP.COM_VILLA PUEYRREDON;5300 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGERICH;5400;71;132000;1859,2;;3;2;;;LATERAL;LOFT;;;0;SI;;;;ZONAPROP.COM_VILLA PUEYRREDON;5400 ARGERICH;ARGERICH;100;L;VILLA PUEYRREDON;12;3.302.910,10;3
        ARGUIBEL ANDRES;2800;60;159000;2650;;2;1;40;;LATERAL;;;;1;;;;;ARGENPROP.COM/PALERMO;2800 ARGUIBEL ANDRES;ANDRES ARGUIBEL;33;;PALERMO;14;15.773.573.191;2
        ARGUIBEL ANDRES;2800;68;243000;3561;;2;1;8;;FRENTE;;;;1;SI;;TERRAZA;;ZONAPROP/BELGRANO;2800 ARGUIBEL ANDRES;ANDRES ARGUIBEL;33;;PALERMO;14;15.773.573.191;2
        ARGUIBEL ANDRES;2800;95;373000;3926,3;;2;2;12;;FRENTE;;SI;SI;2;SI;SI;BALCON;;ARGENPROP.COM/PALERMO;2800 ARGUIBEL ANDRES;ANDRES ARGUIBEL;33;;PALERMO;14;15.773.573.191;2
        ARIAS;1600;30;79000;2633,3;;1;1;7;;FRENTE;;;;1;;;TERRAZA;;ZONAPROP/NUÑEZ;1600 ARIAS;ARIAS;37;;NUÑEZ;13;4.351.538.489;2
        ARIAS;1600;51;120000;2352,9;;2;1;7;;FRENTE;;;;1;;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;1600 ARIAS;ARIAS;37;;NUÑEZ;13;4.351.538.489;2
        ARIAS;3000;38;92000;2421,1;;1;1;;A ESTRENAR;FRENTE;;;;1;;;TERRAZA;;BUSCAINMUEBLE/SAAVEDRA;3000 ARIAS;ARIAS;100;L;SAAVEDRA;12;5.536.171.349;2
        ARIAS;3000;56;120000;2142,9;1;1;1;3;;CONTRAFRENTE;;;SI;1;;;TERRAZA;;BUSCAINMUEBLE/SAAVEDRA;3000 ARIAS;ARIAS;100;L;SAAVEDRA;12;5.536.171.349;2
        ARIAS;4100;40;82000;2050;;2;1;1;;FRENTE;DUPLEX;;;1;SI;;TERRAZA;;BUSCAINMUEBLE/SAAVEDRA;4100 ARIAS;ARIAS;100;L;SAAVEDRA;12;5.536.171.349;2
        ARISMENDI;2400;36;71500;1986,1;;0;0;1;;CONTRAFRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2400 ARISMENDI;ARISMENDI;37;;PARQUE CHAS;15;1.384.889.921;3
        ARISMENDI;2400;40;99600;2490;1;2;1;;A ESTRENAR;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2400 ARISMENDI;ARISMENDI;37;;PARQUE CHAS;15;1.384.889.921;3
        ARISMENDI;2400;42;108300;2578,6;3;2;1;;A ESTRENAR;;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2400 ARISMENDI;ARISMENDI;37;;PARQUE CHAS;15;1.384.889.921;3
        ARISMENDI;2400;43;101500;2360,5;;2;1;;;FRENTE;;;;1;SI;;TERRAZA;;ZONAPROP/AGRONOMIA;2400 ARISMENDI;ARISMENDI;37;;PARQUE CHAS;15;1.384.889.921;3
        ARISMENDI;2400;167;280000;1676,6;;4;3;35;;FRENTE;POR ESCALERA;;SI;0;;;TERRAZA;;ZONAPROP.COM_VILLA ORTUZAR;2400 ARISMENDI;ARISMENDI;37;;PARQUE CHAS;15;1.384.889.921;3
        ARISMENDI;2500;44;83500;1897,7;;2;1;10;;CONTRAFRENTE;DUPLEX;;;0;SI;;;;ARGENPROP.COM/VILLAURQUIZA;2500 ARISMENDI;ARISMENDI;100;L;PARQUE CHAS;15;1.384.889.921;3
        ARISMENDI;2600;35;75000;2142,9;;1;1;;;;;;SI;1;;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;2600 ARISMENDI;ARISMENDI;100;L;PARQUE CHAS;15;1.384.889.921;3
        ARISMENDI;2600;38;95000;2500;3;0;0;;A ESTRENAR;CONTRAFRENTE;;;SI;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2600 ARISMENDI;ARISMENDI;100;L;PARQUE CHAS;15;1.384.889.921;3
        ARISMENDI;2600;55;120000;2181,8;1;1;1;4;;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2600 ARISMENDI;ARISMENDI;100;L;PARQUE CHAS;15;1.384.889.921;3
        ARISMENDI;2656;46;87500;1902,2;1;2;1;;;INTERNO;;;SI;0;;;;;ZONAPROP.COM_PARQUE CHAS;2656 ARISMENDI;ARISMENDI;100;L;PARQUE CHAS;15;1.384.889.921;3
        ARMENIA;100;40;125000;3125;;1;1;;;;;SI;;1;;;BALCON;;ARGENPROP.COM/PALERMO;100 ARMENIA;ARMENIA;100;R;PALERMO;14;15.773.573.191;2
        ARMENIA;2100;47;105000;2234;11;0;0;35;;LATERAL;;;;1;SI;;PATIO;;ARGENPROP.COM/PALERMO;2100 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2100;49;125000;2551;11;3;2;25;;LATERAL;;SI;;0;SI;;BALCON;;ARGENPROP.COM/PALERMO;2100 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2100;52;105000;2019,2;14;3;2;35;;;;SI;;1;SI;;;;ARGENPROP.COM/PALERMO;2100 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2300;22;75000;3409,1;;1;1;;;;;;;1;;;;;ARGENPROP.COM/PALERMO;2300 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2300;35;69000;1971,4;;2;1;35;;LATERAL;;;;1;;;;;ARGENPROP.COM/PALERMO;2300 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2300;37;125000;3378,4;;0;0;;A ESTRENAR;FRENTE;;;;0;SI;;BALCON;;ARGENPROP.COM/PALERMO;2300 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2300;59;175000;2966,1;;2;1;;;CONTRAFRENTE;;;;0;;;BALCON;;ARGENPROP.COM/PALERMO;2300 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2300;60;183000;3050;;0;0;;A ESTRENAR;CONTRAFRENTE;;;;0;SI;;BALCON;;ARGENPROP.COM/PALERMO;2300 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2400;115;280000;2434,8;4;3;3;30;;FRENTE;SEMIPISO;;;1;SI;SI;BALCON;;ARGENPROP.COM/PALERMO;2400 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2400;126;315000;2500;PB;3;2;70;;LATERAL;;;;2;SI;;TERRAZA;;ARGENPROP.COM/PALERMO;2400 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARMENIA;2400;205;560000;2731,7;;5;4;;;FRENTE;;SI;SI;4;SI;;TERRAZA;;ZONAPROP/BARRIO NORTE;2400 ARMENIA;ARMENIA;100;L;PALERMO;14;15.773.573.191;2
        ARQUIMEDES;2400;103;130000;1262,1;;0;0;;;FRENTE;TIPO CASA;SI;SI;0;;;;;ZONAPROP.COM_POMPEYA;2400 ARQUIMEDES;ARQUIMEDES;100;L;NUEVA POMPEYA;4;4.969.107.186;4
        ARREDONDO, VIRREY;2200;80;234000;2925;;3;2;30;;FRENTE;;;;2;SI;;TERRAZA;;ZONAPROP/BELGRANO;2200 ARREDONDO, VIRREY;VIRREY ARREDONDO;34;;BELGRANO;13;7.929.988.805;2
        ARREDONDO, VIRREY;2400;84;195000;2321,4;;3;2;;;FRENTE;;;SI;0;SI;SI;;;INMUEBLESCLARIN.COM/BELGRANO;2400 ARREDONDO, VIRREY;VIRREY ARREDONDO;96;L;BELGRANO;13;7.929.988.805;2
        ARREDONDO, VIRREY;3400;38;74000;1947,4;;2;1;30;;CONTRAFRENTE;;;;1;SI;;;;ZONAPROP/COLEGIALES;3400 ARREDONDO, VIRREY;VIRREY ARREDONDO;96;L;COLEGIALES;13;2.288.708.124;2
        ARREGUI;100;60;85000;1416,7;;2;1;10;;;;;;0;;;TERRAZA;;ZONAPROP.COM_VERSALLES;100 ARREGUI;ARREGUI;100;L;PATERNAL;15;2.229.856.457;3
        ARREGUI;3700;90;160000;1777,8;;4;3;;;FRENTE;;SI;SI;0;;;;;ZONAPROP.COM_VILLA DEL PARQUE;3700 ARREGUI;ARREGUI;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        ARREGUI;3900;55;100000;1818,2;;2;2;25;;FRENTE;;;;0;;;BALCON;;ARGENPROP.COM/VILLADEVOTO;3900 ARREGUI;ARREGUI;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        ARREGUI;5100;52;120000;2307,7;1;1;1;;A ESTRENAR;;;;;1;;;BALCON;;ARGENPROP.COM/VILLADEVOTO;5100 ARREGUI;ARREGUI;100;L;MONTE CASTRO;10;2.625.868.961;3
        ARREGUI;5100;75;195000;2600;;3;2;1;;CONTRAFRENTE;;;SI;2;;;;;ARGENPROP.COM/VILLADEVOTO;5100 ARREGUI;ARREGUI;100;L;MONTE CASTRO;10;2.625.868.961;3
        ARREGUI;5100;80;160000;2000;;3;2;1;;CONTRAFRENTE;;;;1;;;;;ARGENPROP.COM/VILLADEVOTO;5100 ARREGUI;ARREGUI;100;L;MONTE CASTRO;10;2.625.868.961;3
        ARREGUI;5100;130;276000;2123,1;;5;4;;;;;;;2;;;TERRAZA;;ZONAPROP.COM_VILLA PUEYRREDON;5100 ARREGUI;ARREGUI;100;L;MONTE CASTRO;10;2.625.868.961;3
        ARREGUI;5700;60;105000;1750;;3;2;;;;;;;0;;;;;ZONAPROP.COM_VERSALLES;5700 ARREGUI;ARREGUI;100;L;MONTE CASTRO;10;2.625.868.961;3
        ARREGUI;5900;56;99000;1767,9;;3;2;;;FRENTE;POR ESCALERA;;;0;;;BALCON;;ZONAPROP.COM_VERSALLES;5900 ARREGUI;ARREGUI;100;L;VERSALLES;10;1.407.296.672;3
        ARREGUI;5900;59;99000;1678;;3;2;25;;FRENTE;POR ESCALERA;;;1;;;BALCON;;ARGENPROP.COM/VERSALLES;5900 ARREGUI;ARREGUI;100;L;VERSALLES;10;1.407.296.672;3
        ARREGUI;6100;70;169000;2414,3;;3;2;;;FRENTE;;;SI;2;;;;;ZONAPROP.COM_VERSALLES;6100 ARREGUI;AV. ARREGUI;100;L;VERSALLES;10;1.407.296.672;3
        ARREGUI;6100;99;227000;2292,9;1;3;2;;A ESTRENAR;;SEMIPISO;;;2;;;BALCON;;ARGENPROP.COM/VERSALLES;6100 ARREGUI;AV. ARREGUI;100;L;VERSALLES;10;1.407.296.672;3
        ARREGUI;6200;83;250000;3012;;0;0;;;;TIPO CASA;;;2;;;;;ZONAPROP.COM_VERSALLES;6200 ARREGUI;AV. ARREGUI;100;L;VERSALLES;10;1.407.296.672;3
        ARREGUI;6300;38;82000;2157,9;;0;0;;A ESTRENAR;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VERSALLES;6300 ARREGUI;AV. ARREGUI;100;L;VERSALLES;10;1.407.296.672;3
        ARREGUI;6300;83;170000;2048,2;6;3;2;;A ESTRENAR;FRENTE;;;;2;;;BALCON;;ARGENPROP.COM/VERSALLES;6300 ARREGUI;AV. ARREGUI;100;L;VERSALLES;10;1.407.296.672;3
        ARREGUI;6500;44;76000;1727,3;7;2;1;40;;FRENTE;;;;1;SI;;BALCON TERRAZA;;ARGENPROP.COM/VERSALLES;6500 ARREGUI;ARREGUI;100;L;VERSALLES;10;1.407.296.672;3
        ARRIBEÑOS;1400;400;1050000;2625;;5;4;;;FRENTE;;;SI;5;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1400 ARRIBEÑOS;ARRIBEÑOS;100;L;PALERMO;14;15.773.573.191;2
        ARRIBEÑOS;1500;270;1200000;4444,4;5;5;4;10;;FRENTE;;SI;SI;4;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;1500 ARRIBEÑOS;ARRIBEÑOS;100;L;BELGRANO;13;7.929.988.805;2
        ARRIBEÑOS;1600;171;890000;5204,7;;4;3;10;;FRENTE;;SI;SI;3;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1600 ARRIBEÑOS;ARRIBEÑOS;100;L;BELGRANO;13;7.929.988.805;2
        ARRIBEÑOS;1600;231;590000;2554,1;;6;5;39;;FRENTE;;SI;SI;3;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;1600 ARRIBEÑOS;ARRIBEÑOS;100;L;BELGRANO;13;7.929.988.805;2
        ARRIBEÑOS;1600;246;730000;2967,5;;4;3;;;FRENTE;;;SI;2;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1600 ARRIBEÑOS;ARRIBEÑOS;100;L;BELGRANO;13;7.929.988.805;2
        ARRIBEÑOS;1600;251;690000;2749;;5;4;35;;FRENTE;;SI;SI;4;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1600 ARRIBEÑOS;ARRIBEÑOS;100;L;BELGRANO;13;7.929.988.805;2
        ARRIBEÑOS;1600;280;1250000;4464,3;;5;4;15;;FRENTE;;;SI;5;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1600 ARRIBEÑOS;ARRIBEÑOS;100;L;BELGRANO;13;7.929.988.805;2
        ARRIBEÑOS;1700;843;2980000;3536,5;;5;4;28;;FRENTE;TRIPLEX;SI;SI;4;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;1700 ARRIBEÑOS;ARRIBEÑOS;100;L;BELGRANO;13;7.929.988.805;2
        ARRIBEÑOS;2800;30;69000;2300;;1;1;;A ESTRENAR;FRENTE;;;SI;1;;;;;ZONAPROP/NUÑEZ;2800 ARRIBEÑOS;ARRIBEÑOS;100;L;BELGRANO;13;7.929.988.805;2
        ARRIBEÑOS;2842;106;282500;2665,1;;4;3;;A ESTRENAR;FRENTE;;SI;;2;SI;SI;;;INMUEBLESCLARIN.COM/BELGRANO;2842 ARRIBEÑOS;ARRIBEÑOS;100;L;NUÑEZ;13;4.351.538.489;2
        ARRIBEÑOS;3100;50;235000;4700;;2;1;;A ESTRENAR;;;;SI;0;SI;;BALCON;;;3100 ARRIBEÑOS;ARRIBEÑOS;100;L;NUÑEZ;13;4.351.538.489;2
        ARRIBEÑOS;3100;145;690000;4758,6;;4;3;;A ESTRENAR;FRENTE;;SI;SI;2;SI;SI;TERRAZA;;ZONAPROP/NUÑEZ;3100 ARRIBEÑOS;ARRIBEÑOS;100;L;NUÑEZ;13;4.351.538.489;2
        ARRIBEÑOS;3200;82;370000;4512,2;;3;2;4;;FRENTE;;SI;SI;2;SI;;TERRAZA;;ZONAPROP/NUÑEZ;3200 ARRIBEÑOS;ARRIBEÑOS;100;L;NUÑEZ;13;4.351.538.489;2
        ARRIBEÑOS;3200;234;758000;3239,3;;4;3;;A ESTRENAR;FRENTE;DUPLEX;SI;SI;2;SI;;TERRAZA;;ZONAPROP/NUÑEZ;3200 ARRIBEÑOS;ARRIBEÑOS;100;L;NUÑEZ;13;4.351.538.489;2
        ARROYO;800;50;170000;3400;;2;1;;;;;;;0;SI;SI;;;ZONAPROP.COM_RETIRO;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
        ARROYO;800;109;297000;2726;;4;2;;;FRENTE;;;SI;1;SI;;TERRAZA;;ZONAPROP/BARRIO NORTE;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
        ARROYO;800;125;355000;2840;;4;3;40;;CONTRAFRENTE;SEMIPISO;SI;;2;SI;SI;BALCON;;ZONAPROP.COM_RETIRO;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
        ARROYO;800;142;445000;3133,8;;3;2;12;;FRENTE;;SI;;2;;;BALCON;;ZONAPROP.COM_RETIRO;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
        ARROYO;800;145;380000;2620,7;;4;3;;;FRENTE;SEMIPISO;;SI;2;;;;;ZONAPROP.COM_RETIRO;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
        ARROYO;800;152;760000;5000;;4;3;55;;CONTRAFRENTE;;SI;SI;2;SI;SI;;;BUSCAINMUEBLE/RECOLETA;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
        ARROYO;800;154;470000;3051,9;2;4;3;40;;FRENTE;;;;2;SI;SI;TERRAZA;;BUSCAINMUEBLE/RECOLETA;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
        ARROYO;800;157;520000;3312,1;;4;3;57;;;;SI;SI;2;SI;SI;TERRAZA;;ZONAPROP.COM_RETIRO;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
        ARROYO;800;160;510000;3187,5;5;3;3;53;;CONTRAFRENTE;;;;2;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;800 ARROYO;ARROYO;37;;RETIRO;1;4.547.765.746;1
